,ccf_warming,model,ccf_variant,rcp,base_warming,total_warming,ccf_ppm,ecs,tcr
16,0.13664409187652113,bcc-csm1-1-m,aldrm,rcp26,1.7232738,1.8599178918765211,19.373215077759937,2.9,2.1
17,0.20482104634733939,bcc-csm1-1-m,aldrn,rcp26,1.7232738,1.9280948463473395,29.370181081538874,2.9,2.1
18,-0.06891581055150375,bcc-csm1-1-m,aldrq,rcp26,1.7232738,1.6543579894484963,-9.44500626168815,2.9,2.1
19,0.05268542505571217,bcc-csm1-1-m,aldsb,rcp26,1.7232738,1.7759592250557124,7.366581956493633,2.9,2.1
20,-0.2340492965343952,bcc-csm1-1-m,aldsh,rcp26,1.7232738,1.4892245034656049,-31.22336951992719,2.9,2.1
21,-0.09549959079903103,bcc-csm1-1-m,aldsi,rcp26,1.7232738,1.627774209200969,-13.031439539238193,2.9,2.1
22,0.09862118935638736,bcc-csm1-1-m,aldsj,rcp26,1.7232738,1.8218949893563874,13.894547315714078,2.9,2.1
23,-0.028181720918643155,bcc-csm1-1-m,aldsl,rcp26,1.7232738,1.6950920790813568,-3.8882674744420456,2.9,2.1
24,0.2914781610041172,bcc-csm1-1-m,aldso,rcp26,1.7232738,2.014751961004117,42.40524170773949,2.9,2.1
25,0.1413446629620482,bcc-csm1-1-m,aldsp,rcp26,1.7232738,1.8646184629620484,20.055291125442523,2.9,2.1
26,0.08265042111488688,bcc-csm1-1-m,aldsq,rcp26,1.7232738,1.805924221114887,11.613722455664174,2.9,2.1
0,-0.030608815820868947,BNU-ESM,aldpb,rcp26,2.3084187,2.2778098841791308,-3.4129357780143437,4.1,2.6
1,0.03799540197426263,BNU-ESM,aldpc,rcp26,2.3084187,2.3464141019742626,4.275391364107691,4.1,2.6
2,0.01449932276529002,BNU-ESM,aldpi,rcp26,2.3084187,2.3229180227652897,1.6264242152023485,4.1,2.6
3,-0.0370812775940886,BNU-ESM,aldpl,rcp26,2.3084187,2.271337422405911,-4.1310741174356735,4.1,2.6
4,0.2827396170509409,BNU-ESM,aldpo,rcp26,2.3084187,2.5911583170509407,32.8752056536959,4.1,2.6
5,0.29386803471646106,BNU-ESM,aldpp,rcp26,2.3084187,2.602286734716461,34.220405863828205,4.1,2.6
6,-0.08804162954539642,BNU-ESM,aldqi,rcp26,2.3084187,2.2203770704546035,-9.742289983691137,4.1,2.6
7,0.10590385215251152,BNU-ESM,aldqj,rcp26,2.3084187,2.4143225521525116,12.02517785874619,4.1,2.6
8,0.20509417564343416,BNU-ESM,aldql,rcp26,2.3084187,2.513512875643434,23.599447120549996,4.1,2.6
9,-0.039032566121761154,BNU-ESM,aldqm,rcp26,2.3084187,2.2693861338782386,-4.347332775447114,4.1,2.6
10,0.11639449868449459,BNU-ESM,aldqn,rcp26,2.3084187,2.4248131986844945,13.234914290017741,4.1,2.6
11,0.21724987032795803,BNU-ESM,aldqp,rcp26,2.3084187,2.5256685703279578,25.03898475130518,4.1,2.6
12,0.405525621015916,BNU-ESM,aldqq,rcp26,2.3084187,2.7139443210159158,47.94026639166208,4.1,2.6
13,-0.07009075991446156,BNU-ESM,aldre,rcp26,2.3084187,2.2383279400855383,-7.774401414824524,4.1,2.6
14,-0.20851115525882644,BNU-ESM,aldrh,rcp26,2.3084187,2.0999075447411735,-22.708563706607265,4.1,2.6
15,0.6122277996604,BNU-ESM,aldri,rcp26,2.3084187,2.9206464996604,74.43952891575344,4.1,2.6
16,0.16917839946616903,BNU-ESM,aldrm,rcp26,2.3084187,2.477597099466169,19.373215077759937,4.1,2.6
17,0.25358796214432494,BNU-ESM,aldrn,rcp26,2.3084187,2.562006662144325,29.370181081538874,4.1,2.6
18,-0.08532433687329036,BNU-ESM,aldrq,rcp26,2.3084187,2.2230943631267093,-9.44500626168815,4.1,2.6
19,0.06522957387850079,BNU-ESM,aldsb,rcp26,2.3084187,2.3736482738785005,7.366581956493633,4.1,2.6
20,-0.289775319518775,BNU-ESM,aldsh,rcp26,2.3084187,2.0186433804812247,-31.22336951992719,4.1,2.6
21,-0.11823758860832412,BNU-ESM,aldsi,rcp26,2.3084187,2.190181111391676,-13.031439539238193,4.1,2.6
22,0.12210242491743196,BNU-ESM,aldsj,rcp26,2.3084187,2.4305211249174317,13.894547315714078,4.1,2.6
23,-0.03489165447070105,BNU-ESM,aldsl,rcp26,2.3084187,2.2735270455292986,-3.8882674744420456,4.1,2.6
24,0.36087772314795463,BNU-ESM,aldso,rcp26,2.3084187,2.6692964231479546,42.40524170773949,4.1,2.6
25,0.17499815414348827,BNU-ESM,aldsp,rcp26,2.3084187,2.483416854143488,20.055291125442523,4.1,2.6
26,0.10232909280890756,BNU-ESM,aldsq,rcp26,2.3084187,2.410747792808907,11.613722455664174,4.1,2.6
0,-0.028254291526955945,CanESM2,aldpb,rcp26,2.2941152,2.265860908473044,-3.4129357780143437,3.7,2.4
1,0.035072678745473186,CanESM2,aldpc,rcp26,2.2941152,2.329187878745473,4.275391364107691,3.7,2.4
2,0.013383990244883095,CanESM2,aldpi,rcp26,2.2941152,2.307499190244883,1.6264242152023485,3.7,2.4
3,-0.03422887162531255,CanESM2,aldpl,rcp26,2.2941152,2.2598863283746873,-4.1310741174356735,3.7,2.4
4,0.26099041573933,CanESM2,aldpo,rcp26,2.2941152,2.55510561573933,32.8752056536959,3.7,2.4
5,0.27126280127673325,CanESM2,aldpp,rcp26,2.2941152,2.565378001276733,34.220405863828205,3.7,2.4
6,-0.08126919650344283,CanESM2,aldqi,rcp26,2.2941152,2.212846003496557,-9.742289983691137,3.7,2.4
7,0.09775740198693372,CanESM2,aldqj,rcp26,2.2941152,2.3918726019869334,12.02517785874619,3.7,2.4
8,0.18931770059393924,CanESM2,aldql,rcp26,2.2941152,2.483432900593939,23.599447120549996,3.7,2.4
9,-0.036030061035471836,CanESM2,aldqm,rcp26,2.2941152,2.258085138964528,-4.347332775447114,3.7,2.4
10,0.10744107570876424,CanESM2,aldqn,rcp26,2.2941152,2.401556275708764,13.234914290017741,3.7,2.4
11,0.200538341841192,CanESM2,aldqp,rcp26,2.2941152,2.494653541841192,25.03898475130518,3.7,2.4
12,0.3743313424762302,CanESM2,aldqq,rcp26,2.2941152,2.66844654247623,47.94026639166208,3.7,2.4
13,-0.06469916299796451,CanESM2,aldre,rcp26,2.2941152,2.2294160370020353,-7.774401414824524,3.7,2.4
14,-0.19247183562353207,CanESM2,aldrh,rcp26,2.2941152,2.101643364376468,-22.708563706607265,3.7,2.4
15,0.5651333535326768,CanESM2,aldri,rcp26,2.2941152,2.8592485535326766,74.43952891575344,3.7,2.4
16,0.15616467643030985,CanESM2,aldrm,rcp26,2.2941152,2.4502798764303098,19.373215077759937,3.7,2.4
17,0.23408119582553072,CanESM2,aldrn,rcp26,2.2941152,2.5281963958255305,29.370181081538874,3.7,2.4
18,-0.07876092634457571,CanESM2,aldrq,rcp26,2.2941152,2.215354273655424,-9.44500626168815,3.7,2.4
19,0.06021191434938534,CanESM2,aldsb,rcp26,2.2941152,2.354327114349385,7.366581956493633,3.7,2.4
20,-0.2674849103250231,CanESM2,aldsh,rcp26,2.2941152,2.026630289674977,-31.22336951992719,3.7,2.4
